70272	358	Buff	True	seta	900000	0	0.20	Bait II	7207	Bait II	Increases the chance to catch a high grade fish by $H_W_GOOD20%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait02_tex	icon_items.pastebait02_tex	True
70272	362	Buff	True	seta	900000	0	206001	Bait II	7207	Bait II	Increases the chance to catch a high grade fish by $H_W_GOOD20%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait02_tex	icon_items.pastebait02_tex	True
70273	358	Buff	True	seta	900000	0	0.40	Bait III	7207	Bait III	Increases the chance to catch a high grade by $H_W_GOOD40%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait03_tex	icon_items.pastebait03_tex	True
70273	362	Buff	True	seta	900000	0	206002	Bait III	7207	Bait III	Increases the chance to catch a high grade by $H_W_GOOD40%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait03_tex	icon_items.pastebait03_tex	True
70274	358	Buff	True	seta	900000	0	0.60	Bait IV	7207	Bait IV	Increases the chance to catch a high grade fish by $H_W_GOOD60%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait04_tex	icon_items.pastebait04_tex	True
70274	362	Buff	True	seta	900000	0	206003	Bait IV	7207	Bait IV	Increases the chance to catch a high grade fish by $H_W_GOOD60%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait04_tex	icon_items.pastebait04_tex	True
70275	358	Buff	True	seta	900000	0	0.80	Bait V	7207	Bait V	Increases the chance to catch a high grade fish by $H_W_GOOD80%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait05_tex	icon_items.pastebait05_tex	True
70275	362	Buff	True	seta	900000	0	206004	Bait V	7207	Bait V	Increases the chance to catch a high grade fish by $H_W_GOOD80%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.pastebait05_tex	icon_items.pastebait05_tex	True
70276	358	Buff	True	seta	900000	0	1.00	Pilidium Bait	7207	Pilidium Bait	For fishing in Exodor.	icon_items.krill_tex	icon_items.krill_tex	True
70276	362	Buff	True	seta	900000	0	206053	Pilidium Bait	7207	Pilidium Bait	For fishing in Exodor.	icon_items.krill_tex	icon_items.krill_tex	True
70281	358	Buff	True	seta	900000	0	1.00	Fishworm I	7207	Fishworm I	The better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm01_tex	icon_items.worm01_tex	True
70281	362	Buff	True	seta	900000	0	206005	Fishworm I	7207	Fishworm I	The better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm01_tex	icon_items.worm01_tex	True
70282	358	Buff	True	seta	900000	0	0.20	Fishworm II	7207	Fishworm II	Increases the chance to catch a high grade fish by $H_W_GOOD20%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm02_tex	icon_items.worm02_tex	True
70282	362	Buff	True	seta	900000	0	206006	Fishworm II	7207	Fishworm II	Increases the chance to catch a high grade fish by $H_W_GOOD20%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm02_tex	icon_items.worm02_tex	True
70283	358	Buff	True	seta	900000	0	0.40	Fishworm III	7207	Fishworm III	Increases the chance to catch a high grade fish by $H_W_GOOD40%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm03_tex	icon_items.worm03_tex	True
70283	362	Buff	True	seta	900000	0	206007	Fishworm III	7207	Fishworm III	Increases the chance to catch a high grade fish by $H_W_GOOD40%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm03_tex	icon_items.worm03_tex	True
70284	358	Buff	True	seta	900000	0	0.60	Fishworm IV	7207	Fishworm IV	Increases the chance to catch a high grade fish by $H_W_GOOD60%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm04_tex	icon_items.worm04_tex	True
70284	362	Buff	True	seta	900000	0	206008	Fishworm IV	7207	Fishworm IV	Increases the chance to catch a high grade fish by $H_W_GOOD60%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm04_tex	icon_items.worm04_tex	True
70285	358	Buff	True	seta	900000	0	0.80	Fishworm V	7207	Fishworm V	Increases the chance to catch a high grade fish by $H_W_GOOD80%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm05_tex	icon_items.worm05_tex	True
70285	362	Buff	True	seta	900000	0	206009	Fishworm V	7207	Fishworm V	Increases the chance to catch a high grade fish by $H_W_GOOD80%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.worm05_tex	icon_items.worm05_tex	True
70286	358	Buff	True	seta	900000	0	1.00	Celisium Fragment Bait	7207	Celisium Fragment Bait	Can be used to catch Experimental Elinum in Muricai Fishery.	icon_items.rawminerala11_tex	icon_items.rawminerala11_tex	True
70286	362	Buff	True	seta	900000	0	206828	Celisium Fragment Bait	7207	Celisium Fragment Bait	Can be used to catch Experimental Elinum in Muricai Fishery.	icon_items.rawminerala11_tex	icon_items.rawminerala11_tex	True
70287	358	Buff	True	seta	900000	0	1.00	Halluweed Petal	7207	Halluweed Petal	Can be used to catch Funky Fresh Fish in Cutthroat Harbor Fishery.	icon_items.raw_flower6_tex	icon_items.raw_flower6_tex	True
70287	362	Buff	True	seta	900000	0	206830	Halluweed Petal	7207	Halluweed Petal	Can be used to catch Funky Fresh Fish in Cutthroat Harbor Fishery.	icon_items.raw_flower6_tex	icon_items.raw_flower6_tex	True
70288	358	Buff	True	seta	900000	0	1.00	Quest Bait 3	7207	Quest Bait 3	The better the quality of the bait, the higher the chance to catch a big fish.	icon_items.rawminerala11_tex	icon_items.rawminerala11_tex	True
70288	362	Buff	True	seta	900000	0	206832	Quest Bait 3	7207	Quest Bait 3	The better the quality of the bait, the higher the chance to catch a big fish.	icon_items.rawminerala11_tex	icon_items.rawminerala11_tex	True
70289	358	Buff	True	seta	900000	0	1.00	Broken Bone Bait	7207	Broken Bone Bait	Ca be used to catch Sludge Fish in Vexatus Swamp Fishery.	icon_items.people_item_relic03_tex	icon_items.people_item_relic03_tex	True
70289	362	Buff	True	seta	900000	0	206834	Broken Bone Bait	7207	Broken Bone Bait	Ca be used to catch Sludge Fish in Vexatus Swamp Fishery.	icon_items.people_item_relic03_tex	icon_items.people_item_relic03_tex	True
70290	358	Buff	True	seta	900000	0	1.00	Crane Flower Juiced Bait	7207	Crane Flower Juiced Bait	A bait covered with the juice of a Crane Flower. This bait can be used in Celsian Lake Fishery to catch Silver Trouts.	icon_items.rawminerala11_tex	icon_items.rawminerala11_tex	True
70290	362	Buff	True	seta	900000	0	206836	Crane Flower Juiced Bait	7207	Crane Flower Juiced Bait	A bait covered with the juice of a Crane Flower. This bait can be used in Celsian Lake Fishery to catch Silver Trouts.	icon_items.rawminerala11_tex	icon_items.rawminerala11_tex	True
70291	364	Buff	True	seta	900000	0	600	Speedy Gathering I	7208	Speedy Gathering I	Decreases your gathering time by $H_W_GOOD6 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70291	364	Buff	True	seta	900000	0	600	Speedy Gathering I	7208	Speedy Gathering I	Decreases your gathering time by $H_W_GOOD6 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70291	364	Buff	True	seta	900000	0	600	Speedy Gathering I	7208	Speedy Gathering I	Decreases your gathering time by $H_W_GOOD6 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70291	370	Buff	True	seta	900000	0	0.05	Speedy Gathering I	7208	Speedy Gathering I	Decreases your gathering time by $H_W_GOOD6 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70292	364	Buff	True	seta	900000	0	800	Speedy Gathering II	7208	Speedy Gathering II	Decreases your gathering time by $H_W_GOOD8 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70292	364	Buff	True	seta	900000	0	800	Speedy Gathering II	7208	Speedy Gathering II	Decreases your gathering time by $H_W_GOOD8 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70292	364	Buff	True	seta	900000	0	800	Speedy Gathering II	7208	Speedy Gathering II	Decreases your gathering time by $H_W_GOOD8 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70292	370	Buff	True	seta	900000	0	0.1	Speedy Gathering II	7208	Speedy Gathering II	Decreases your gathering time by $H_W_GOOD8 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70293	364	Buff	True	seta	900000	0	1000	Speedy Gathering III	7208	Speedy Gathering III	Decreases your gathering time by $H_W_GOOD10 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70293	364	Buff	True	seta	900000	0	1000	Speedy Gathering III	7208	Speedy Gathering III	Decreases your gathering time by $H_W_GOOD10 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70293	364	Buff	True	seta	900000	0	1000	Speedy Gathering III	7208	Speedy Gathering III	Decreases your gathering time by $H_W_GOOD10 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70293	370	Buff	True	seta	900000	0	0.15	Speedy Gathering III	7208	Speedy Gathering III	Decreases your gathering time by $H_W_GOOD10 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70294	364	Buff	True	seta	900000	0	1200	Speedy Gathering IV	7208	Speedy Gathering IV	Decreases your gathering time by $H_W_GOOD12 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70294	364	Buff	True	seta	900000	0	1200	Speedy Gathering IV	7208	Speedy Gathering IV	Decreases your gathering time by $H_W_GOOD12 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70294	364	Buff	True	seta	900000	0	1200	Speedy Gathering IV	7208	Speedy Gathering IV	Decreases your gathering time by $H_W_GOOD12 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70294	370	Buff	True	seta	900000	0	0.25	Speedy Gathering IV	7208	Speedy Gathering IV	Decreases your gathering time by $H_W_GOOD12 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70295	364	Buff	True	seta	900000	0	1400	Speedy Gathering V	7208	Speedy Gathering V	Decreases your gathering time by $H_W_GOOD14 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70295	364	Buff	True	seta	900000	0	1400	Speedy Gathering V	7208	Speedy Gathering V	Decreases your gathering time by $H_W_GOOD14 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70295	364	Buff	True	seta	900000	0	1400	Speedy Gathering V	7208	Speedy Gathering V	Decreases your gathering time by $H_W_GOOD14 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70295	370	Buff	True	seta	900000	0	0.35	Speedy Gathering V	7208	Speedy Gathering V	Decreases your gathering time by $H_W_GOOD14 seconds$COLOR_END$BR$BRChance to trigger Joy of Gathering.	icon_items.collection_kitset_tex	icon_items.collection_kitset_tex	True
70300	364	Buff	True	seta	900000	0	200	Crude Sickle	7208	Crude Sickle	Decreases plant harvesting time by $H_W_GOOD2 seconds$COLOR_END.	icon_items.parts_lightarmorc8_tex	icon_items.parts_lightarmorc8_tex	True
70301	364	Buff	True	seta	900000	0	200	Low Quality Sickle	7208	Low Quality Sickle	Decreases plant harvesting time by $H_W_GOOD2 seconds$COLOR_END.	icon_items.parts_lightarmorc8_tex	icon_items.parts_lightarmorc8_tex	True
70302	364	Buff	True	seta	900000	0	300	Sickle	7208	Sickle	Decreases plant harvesting time by $H_W_GOOD3 seconds$COLOR_END.	icon_items.parts_lightarmorc7_tex	icon_items.parts_lightarmorc7_tex	True
70303	364	Buff	True	seta	900000	0	400	Fine Sickle	7208	Fine Sickle	Decreases plant harvesting time by $H_W_GOOD4 seconds$COLOR_END.	icon_items.parts_lightarmorc7_tex	icon_items.parts_lightarmorc7_tex	True
70304	364	Buff	True	seta	900000	0	600	High Quality Sickle	7208	High Quality Sickle	Decreases plant harvesting time by $H_W_GOOD6 seconds$COLOR_END.	icon_items.parts_lightarmorc7_tex	icon_items.parts_lightarmorc7_tex	True
70305	364	Buff	True	seta	900000	0	800	Superior Sickle	7208	Superior Sickle	Decreases plant harvesting time by $H_W_GOOD8 seconds$COLOR_END.	icon_items.parts_lightarmorc7_tex	icon_items.parts_lightarmorc7_tex	True
70310	364	Buff	True	seta	900000	0	200	Crude Pick	7208	Crude Pick	Decreases mining time by $H_W_GOOD2 seconds$COLOR_END.	icon_items.pickaxe_01_tex	icon_items.pickaxe_01_tex	True
70311	364	Buff	True	seta	900000	0	200	Low Quality Pick	7208	Low Quality Pick	Decreases mining time by $H_W_GOOD2 seconds$COLOR_END.	icon_items.pickaxe_01_tex	icon_items.pickaxe_01_tex	True
70312	364	Buff	True	seta	900000	0	300	Pick	7208	Pick	Decreases mining time by $H_W_GOOD3 seconds$COLOR_END.	icon_items.pickaxe_tex	icon_items.pickaxe_tex	True
70313	364	Buff	True	seta	900000	0	400	Fine Pick	7208	Fine Pick	Decreases mining time by $H_W_GOOD4 seconds$COLOR_END.	icon_items.pickaxe_tex	icon_items.pickaxe_tex	True
70314	364	Buff	True	seta	900000	0	600	High Quality Pick	7208	High Quality Pick	Decreases mining time by $H_W_GOOD6 seconds$COLOR_END.	icon_items.pickaxe_tex	icon_items.pickaxe_tex	True
70315	364	Buff	True	seta	900000	0	800	Superior Pick	7208	Superior Pick	Decreases mining time by $H_W_GOOD8 seconds$COLOR_END.	icon_items.pickaxe_tex	icon_items.pickaxe_tex	True
70320	364	Buff	True	seta	900000	0	200	Crude Extractor	7208	Crude Extractor	Decreases essense harnessing time by $H_W_GOOD2 seconds$COLOR_END.	icon_items.machineofargon_01_tex	icon_items.machineofargon_01_tex	True
70321	364	Buff	True	seta	900000	0	200	Low Quality Extractor	7208	Low Quality Extractor	Decreases essense harnessing time by $H_W_GOOD2 seconds$COLOR_END.	icon_items.machineofargon_01_tex	icon_items.machineofargon_01_tex	True
70322	364	Buff	True	seta	900000	0	300	Extractor	7208	Extractor	Decreases essense harnessing time by $H_W_GOOD3 seconds$COLOR_END.	icon_items.machineofargon_tex	icon_items.machineofargon_tex	True
70323	364	Buff	True	seta	900000	0	400	Fine Extractor	7208	Fine Extractor	Decreases essense harnessing time by $H_W_GOOD4 seconds$COLOR_END.	icon_items.machineofargon_tex	icon_items.machineofargon_tex	True
70324	364	Buff	True	seta	900000	0	600	High Quality Extractor	7208	High Quality Extractor	Decreases essense harnessing time by $H_W_GOOD6 seconds$COLOR_END.	icon_items.machineofargon_tex	icon_items.machineofargon_tex	True
70325	364	Buff	True	seta	900000	0	800	Superior Extractor	7208	Superior Extractor	Decreases essense harnessing time by $H_W_GOOD8 seconds$COLOR_END.	icon_items.machineofargon_tex	icon_items.machineofargon_tex	True
70330	358	Buff	True	seta	900000	0	1.00	Old Fishing Rod	7209	Old Fishing Rod	Can catch Grade 0–2 fish.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70331	358	Buff	True	seta	900000	0	0.03	Xermetal Rod I	7209	Xermetal Rod I	Can catch Grade 1–3 fish. Increases the chance to catch a high grade fish by $H_W_GOOD3%$COLOR_END. Decreases waiting time by $H_W_GOOD1.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70331	360	Buff	True	seta	900000	0	0.985	Xermetal Rod I	7209	Xermetal Rod I	Can catch Grade 1–3 fish. Increases the chance to catch a high grade fish by $H_W_GOOD3%$COLOR_END. Decreases waiting time by $H_W_GOOD1.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70332	358	Buff	True	seta	900000	0	0.06	Xermetal Rod II	7209	Xermetal Rod II	Can catch Grade 2–4 fish. Increases the chance to catch a high grade fish by $H_W_GOOD6%$COLOR_END. Decreases waiting time by $H_W_GOOD3%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70332	360	Buff	True	seta	900000	0	0.97	Xermetal Rod II	7209	Xermetal Rod II	Can catch Grade 2–4 fish. Increases the chance to catch a high grade fish by $H_W_GOOD6%$COLOR_END. Decreases waiting time by $H_W_GOOD3%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70333	358	Buff	True	seta	900000	0	0.09	Xermetal Rod III	7209	Xermetal Rod III	Can catch Grade 3–5 fish. Increases the chance to catch a high grade fish by $H_W_GOOD9%$COLOR_END. Decreases waiting time by $H_W_GOOD4.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70333	360	Buff	True	seta	900000	0	0.955	Xermetal Rod III	7209	Xermetal Rod III	Can catch Grade 3–5 fish. Increases the chance to catch a high grade fish by $H_W_GOOD9%$COLOR_END. Decreases waiting time by $H_W_GOOD4.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70334	358	Buff	True	seta	900000	0	0.12	Xermetal Rod IV	7209	Xermetal Rod IV	Can catch Grade 4–6 fish. Increases the chance to catch a high grade fish by $H_W_GOOD12%$COLOR_END. Decreases waiting time by $H_W_GOOD6%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70334	360	Buff	True	seta	900000	0	0.94	Xermetal Rod IV	7209	Xermetal Rod IV	Can catch Grade 4–6 fish. Increases the chance to catch a high grade fish by $H_W_GOOD12%$COLOR_END. Decreases waiting time by $H_W_GOOD6%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70335	358	Buff	True	seta	900000	0	0.15	Xermetal Rod V	7209	Xermetal Rod V	Can catch Grade 5–7 fish. Increases the chance to catch a high grade fish by $H_W_GOOD15%$COLOR_END. Decreases waiting time by $H_W_GOOD7.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70335	360	Buff	True	seta	900000	0	0.925	Xermetal Rod V	7209	Xermetal Rod V	Can catch Grade 5–7 fish. Increases the chance to catch a high grade fish by $H_W_GOOD15%$COLOR_END. Decreases waiting time by $H_W_GOOD7.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70336	358	Buff	True	seta	900000	0	0.18	Xermetal Rod VI	7209	Xermetal Rod VI	Can catch Grade 6–8 fish. Increases the chance to catch a high grade fish by $H_W_GOOD18%$COLOR_END. Decreases waiting time by $H_W_GOOD9%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70336	360	Buff	True	seta	900000	0	0.91	Xermetal Rod VI	7209	Xermetal Rod VI	Can catch Grade 6–8 fish. Increases the chance to catch a high grade fish by $H_W_GOOD18%$COLOR_END. Decreases waiting time by $H_W_GOOD9%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70337	358	Buff	True	seta	900000	0	0.21	Xermetal Rod VII	7209	Xermetal Rod VII	Can catch Grade 7–9 fish. Increases the chance to catch a high grade fish by $H_W_GOOD21%$COLOR_END. Decreases waiting time by $H_W_GOOD10.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70337	360	Buff	True	seta	900000	0	0.895	Xermetal Rod VII	7209	Xermetal Rod VII	Can catch Grade 7–9 fish. Increases the chance to catch a high grade fish by $H_W_GOOD21%$COLOR_END. Decreases waiting time by $H_W_GOOD10.5%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70338	358	Buff	True	seta	900000	0	0.25	Xermetal Rod VIII	7209	Xermetal Rod VIII	Can catch Grade 8–10 fish. Increases the chance to catch a high grade fish by $H_W_GOOD25%$COLOR_END. Decreases waiting time by $H_W_GOOD12%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70338	360	Buff	True	seta	900000	0	0.88	Xermetal Rod VIII	7209	Xermetal Rod VIII	Can catch Grade 8–10 fish. Increases the chance to catch a high grade fish by $H_W_GOOD25%$COLOR_END. Decreases waiting time by $H_W_GOOD12%$COLOR_END.	icon_skills.fishing_rod01_tex	icon_skills.fishing_rod01_tex	True
70341	358	Buff	True	seta	900000	0	0.003	Ash Sapling Rod I	7209	Ash Sapling Rod I	Can catch Grade 1–3 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD0.3%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70342	358	Buff	True	seta	900000	0	0.006	Ash Sapling Rod II	7209	Ash Sapling Rod II	Can catch Grade 2–4 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD0.6%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70343	358	Buff	True	seta	900000	0	0.009	Ash Sapling Rod III	7209	Ash Sapling Rod III	Can catch Grade 3–5 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD0.9%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70344	358	Buff	True	seta	900000	0	0.012	Ash Sapling Rod IV	7209	Ash Sapling Rod IV	Can catch Grade 4–6 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD1.2%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70345	358	Buff	True	seta	900000	0	0.015	Ash Sapling Rod V	7209	Ash Sapling Rod V	Can catch Grade 5–7 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD1.5%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70346	358	Buff	True	seta	900000	0	0.018	Ash Sapling Rod VI	7209	Ash Sapling Rod VI	Can catch Grade 6–8 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD1.8%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70347	358	Buff	True	seta	900000	0	0.021	Ash Sapling Rod VII	7209	Ash Sapling Rod VII	Can catch Grade 7–9 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD2.1%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70348	358	Buff	True	seta	900000	0	0.026	Ash Sapling Rod VIII	7209	Ash Sapling Rod VIII	Can catch Grade 8–10 fish.<br>Increases the chance to catch a BAF by $H_W_GOOD2.6%$COLOR_END.	icon_skills.fishing_rod02_tex	icon_skills.fishing_rod02_tex	True
70351	359	Buff	True	seta	900000	0	0.97	Fairywing Rod I	7209	Fairywing Rod I	Can catch Grade 1–3 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70352	359	Buff	True	seta	900000	0	0.94	Fairywing Rod II	7209	Fairywing Rod II	Can catch Grade 2–4 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70353	359	Buff	True	seta	900000	0	0.91	Fairywing Rod III	7209	Fairywing Rod III	Can catch Grade 3–5 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70354	359	Buff	True	seta	900000	0	0.88	Fairywing Rod IV	7209	Fairywing Rod IV	Can catch Grade 4–6 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70355	359	Buff	True	seta	900000	0	0.85	Fairywing Rod V	7209	Fairywing Rod V	Can catch Grade 5–7 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70356	359	Buff	True	seta	900000	0	0.82	Fairywing Rod VI	7209	Fairywing Rod VI	Can catch Grade 6–8 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70357	359	Buff	True	seta	900000	0	0.79	Fairywing Rod VII	7209	Fairywing Rod VII	Can catch Grade 7–9 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70358	359	Buff	True	seta	900000	0	0.75	Fairywing Rod VIII	7209	Fairywing Rod VIII	Can catch Grade 8–10 fish.<br>Decreases auto-fishing cooldown by $H_W_GOOD$value$COLOR_END.	icon_skills.fishing_rod03_tex	icon_skills.fishing_rod03_tex	True
70359	360	Buff	False	seta	1200000	0	0.70	Golden Bell - Fishing Buff	9800	Golden Bell - Fishing Buff	Decreases waiting time by $H_W_GOOD30%$COLOR_END.<br>Increases the chance to catch a BAF by $H_W_GOOD4%$COLOR_END.	icon_equipments.acc_325_tex	icon_equipments.acc_325_tex	True
70359	358	Buff	False	seta	1200000	0	0.04	Golden Bell - Fishing Buff	9800	Golden Bell - Fishing Buff	Decreases waiting time by $H_W_GOOD30%$COLOR_END.<br>Increases the chance to catch a BAF by $H_W_GOOD4%$COLOR_END.	icon_equipments.acc_325_tex	icon_equipments.acc_325_tex	True
70360	358	Buff	True	seta	900000	0	0.80	Popori Bait	7207	Popori Bait	Increases the chance to catch a high grade fish by $H_W_GOOD80%$COLOR_END.$BRIncreases the chance to catch a BAF by $H_W_GOOD30%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.poporibait_tex	icon_items.poporibait_tex	True
70360	358	Buff	True	seta	900000	0	0.30	Popori Bait	7207	Popori Bait	Increases the chance to catch a high grade fish by $H_W_GOOD80%$COLOR_END.$BRIncreases the chance to catch a BAF by $H_W_GOOD30%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.poporibait_tex	icon_items.poporibait_tex	True
70360	362	Buff	True	seta	900000	0	206900	Popori Bait	7207	Popori Bait	Increases the chance to catch a high grade fish by $H_W_GOOD80%$COLOR_END.$BRIncreases the chance to catch a BAF by $H_W_GOOD30%$COLOR_END.$BR$BRThe better the quality of the bait, the higher the chance to catch a big fish.	icon_items.poporibait_tex	icon_items.poporibait_tex	True
